1786	.071606
1787	.071645
1788	.071683
1789	.071722
1790	.07176
1791	.071798
1792	.071837
1793	.071797
1794	.071757
1795	.071717
1796	.071677
1797	.071637
1798	.071597
1799	.071713
1800	.071829
1801	.071945
1802	.072061
1803	.072177
1804	.072292
1805	.072408
1806	.072252
1807	.072095
1808	.071939
1809	.071782
1810	.071626
1811	.071659
1812	.071692
1813	.071725
1814	.071758
1815	.071791
1816	.071824
1817	.071857
1818	.071891
1819	.071941
1820	.071991
1821	.072042
1822	.072092
1823	.072142
1824	.072193
1825	.072383
1826	.072574
1827	.072765
1828	.072955
1829	.073146
1830	.073336
1831	.073527
1832	.073869
1833	.074211
1834	.074553
1835	.074894
1836	.075236
1837	.075578
1838	.07592
1839	.076336
1840	.076751
1841	.077166
1842	.077582
1843	.077997
1844	.078412
1845	.078828
1846	.080201
1847	.081574
1848	.082947
1849	.08432
1850	.085694
1851	.087067
1852	.088499
1853	.089932
1854	.091365
1855	.092798
1856	.09423
1857	.095663
1858	.097096
1859	.098528
1860	.099961
1861	.10462
1862	.10929
1863	.11396
1864	.11863
1865	.12329
1866	.12975
1867	.13621
1868	.14267
1869	.14913
1870	.15558
1871	.16204
1872	.1685
1873	.17992
1874	.19133
1875	.20275
1876	.21417
1877	.22558
1878	.237
1879	.24841
1880	.26044
1881	.27246
1882	.28449
1883	.29651
1884	.30853
1885	.32056
1886	.33258
1887	.34461
1888	.35663
1889	.36865
1890	.38068
1891	.42819
1892	.4757
1893	.52321
1894	.57072
1895	.59922
1896	.62772
1897	.65622
1898	.68473
1899	.71323
1900	.74173
1901	.77023
1902	.79116
1903	.81209
1904	.83303
1905	.85396
1906	.87489
1907	.89583
1908	.91676
1909	.92418
1910	.9316
1911	.93901
1912	.94643
1913	.95385
1914	.96127
1915	.96869
1916	.97611
1917	.98352
1918	.99094
1919	.99836
1920	1.0057
1921	1.0214
1922	1.037
1923	1.0527
1924	1.055
1925	1.0574
1926	1.0597
1927	1.0621
1928	1.0645
1929	1.0668
1930	1.0692
1931	1.0679
1932	1.0665
1933	1.0652
1934	1.0638
1935	1.0625
1936	1.0611
1937	1.0598
1938	1.0584
1939	1.0571
1940	1.0557
1941	1.0487
1942	1.0417
1943	1.0346
1944	1.0276
1945	1.0205
1946	1.0137
1947	1.0069
1948	1.0001
1949	.99333
1950	.98652
1951	.97971
1952	.97289
1953	.96608
1954	.95699
1955	.94791
1956	.93882
1957	.92973
1958	.92064
1959	.91155
1960	.90247
1961	.89452
1962	.88657
1963	.87862
1964	.87067
1965	.86272
1966	.85477
1967	.84683
1968	.83888
1969	.83099
1970	.82311
1971	.81522
1972	.80734
1973	.79946
1974	.79157
1975	.78369
1976	.7758
1977	.76798
1978	.76016
1979	.75234
1980	.74452
1981	.7367
1982	.72888
1983	.72106
1984	.71324
1985	.7061
1986	.69896
1987	.69181
1988	.68467
1989	.67753
1990	.67039
1991	.66325
1992	.65611
1993	.64964
1994	.64317
1995	.6367
1996	.63023
1997	.62376
1998	.61729
1999	.61082
2000	.60435
2001	.59793
2002	.59151
2003	.5851
2004	.57868
2005	.57226
2006	.56584
2007	.55942
2008	.553
2009	.54785
2010	.54271
2011	.53756
2012	.53241
2013	.52726
2014	.52211
2015	.51696
2016	.51181
2017	.50664
2018	.50148
2019	.49631
2020	.49114
2021	.48597
2022	.4808
2023	.47563
2024	.47046
2025	.46582
2026	.46117
2027	.45653
2028	.45189
2029	.44724
2030	.4426
2031	.43795
2032	.43331
2033	.42918
2034	.42505
2035	.42093
2036	.4168
2037	.41268
2038	.40855
2039	.40442
2040	.4003
2041	.39753
2042	.39477
2043	.392
2044	.38923
2045	.38647
2046	.3837
2047	.38094
2048	.37817
2049	.37541
2050	.37264
2051	.36854
2052	.36445
2053	.36035
2054	.35625
2055	.35216
2056	.34806
2057	.34396
2058	.34089
2059	.33781
2060	.33474
2061	.33167
2062	.32859
2063	.32552
2064	.32245
2065	.31937
2066	.3163
2067	.31348
2068	.31067
2069	.30785
2070	.30503
2071	.30221
2072	.2994
2073	.29658
2074	.29376
2075	.29152
2076	.28928
2077	.28705
2078	.28481
2079	.28257
2080	.28033
2081	.2781
2082	.27586
2083	.27362
2084	.27156
2085	.2695
2086	.26743
2087	.26537
2088	.26331
2089	.26125
2090	.25919
2091	.25712
2092	.25506
2093	.25126
2094	.24745
2095	.24364
2096	.23984
2097	.23603
2098	.23222
2099	.22842
2100	.22461
2101	.22597
2102	.22732
2103	.22868
2104	.23004
2105	.2314
2106	.23275
2107	.23411
2108	.23547
2109	.23682
2110	.23818
2111	.23474
2112	.23129
2113	.22785
2114	.22441
2115	.22097
2116	.21752
2117	.21408
2118	.21064
2119	.20941
2120	.20818
2121	.20695
2122	.20572
2123	.2045
2124	.20327
2125	.20204
2126	.20081
2127	.19958
2128	.19852
2129	.19745
2130	.19639
2131	.19532
2132	.19426
2133	.19319
2134	.19213
2135	.19107
2136	.19
2137	.18905
2138	.18809
2139	.18714
2140	.18618
2141	.18523
2142	.18428
2143	.18332
2144	.18237
2145	.18141
2146	.18074
2147	.18006
2148	.17938
2149	.17871
2150	.17803
2151	.17735
2152	.17668
2153	.176
2154	.17532
2155	.17464
2156	.17406
2157	.17347
2158	.17289
2159	.1723
2160	.17172
2161	.17113
2162	.17055
2163	.16996
2164	.16938
2165	.16885
2166	.16832
2167	.16779
2168	.16726
2169	.16673
2170	.1662
2171	.16567
2172	.16514
2173	.16461
2174	.16431
2175	.164
2176	.1637
2177	.1634
2178	.1631
2179	.1628
2180	.1625
2181	.1622
2182	.1619
2183	.1616
2184	.1613
2185	.16101
2186	.16071
2187	.16041
2188	.16011
2189	.15981
2190	.15952
2191	.15922
2192	.15892
2193	.15862
2194	.1585
2195	.15838
2196	.15826
2197	.15814
2198	.15802
2199	.15789
2200	.15777
2201	.15765
2202	.15753
2203	.15746
2204	.15739
2205	.15732
2206	.15724
2207	.15717
2208	.1571
2209	.15703
2210	.15696
2211	.15689
2212	.15682
2213	.15688
2214	.15694
2215	.157
2216	.15707
2217	.15713
2218	.15719
2219	.15725
2220	.15731
2221	.15738
2222	.15744
2223	.15763
2224	.15783
2225	.15802
2226	.15821
2227	.15841
2228	.1586
2229	.15879
2230	.15899
2231	.15918
2232	.15937
2233	.15965
2234	.15993
2235	.16021
2236	.16049
2237	.16077
2238	.16105
2239	.16133
2240	.16161
2241	.16189
2242	.16217
2243	.16253
2244	.1629
2245	.16326
2246	.16363
2247	.16399
2248	.16436
2249	.16472
2250	.16508
2251	.16545
2252	.16581
2253	.16639
2254	.16697
2255	.16755
2256	.16813
2257	.1687
2258	.16928
2259	.16986
2260	.17044
2261	.17102
2262	.1716
2263	.17226
2264	.17292
2265	.17358
2266	.17424
2267	.1749
2268	.17556
2269	.17621
2270	.17687
2271	.17753
2272	.17819
2273	.17898
2274	.17976
2275	.18054
2276	.18133
2277	.18211
2278	.18289
2279	.18367
2280	.18446
2281	.18524
2282	.18602
2283	.18681
2284	.18784
2285	.18887
2286	.1899
2287	.19094
2288	.19197
2289	.193
2290	.19403
2291	.19507
2292	.1961
2293	.19713
2294	.19817
2295	.19921
2296	.20025
2297	.20129
2298	.20233
2299	.20337
2300	.20441
2301	.20544
2302	.20648
2303	.20752
2304	.20856
2305	.20996
2306	.21135
2307	.21275
2308	.21415
2309	.21554
2310	.21694
2311	.21833
2312	.21973
2313	.22113
2314	.22252
2315	.22396
2316	.22541
2317	.22685
2318	.22829
2319	.22973
2320	.23117
2321	.23261
2322	.23405
2323	.23549
2324	.23694
2325	.23838
2326	.23992
2327	.24146
2328	.243
2329	.24455
2330	.24609
2331	.24763
2332	.24917
2333	.25072
2334	.25226
2335	.2538
2336	.25534
2337	.25782
2338	.2603
2339	.26278
2340	.26526
2341	.26774
2342	.27022
2343	.2727
2344	.27518
2345	.27766
2346	.28014
2347	.28262
2348	.28386
2349	.28511
2350	.28635
2351	.28759
2352	.28884
2353	.29008
2354	.29133
2355	.29257
2356	.29381
2357	.29506
2358	.2963
2359	.2984
2360	.3005
2361	.3026
2362	.3047
2363	.3068
2364	.3089
2365	.311
2366	.3131
2367	.3152
2368	.3173
2369	.3194
2370	.3215
2371	.3236
2372	.3257
2373	.32781
2374	.32991
2375	.33201
2376	.33411
2377	.33621
2378	.33831
2379	.34042
2380	.34252
2381	.34462
2382	.34709
2383	.34956
2384	.35203
2385	.3545
2386	.35697
2387	.35944
2388	.36191
2389	.36438
2390	.36685
2391	.36932
2392	.37179
2393	.37457
2394	.37736
2395	.38014
2396	.38292
2397	.3857
2398	.38848
2399	.39127
2400	.39405
2401	.39683
2402	.39961
2403	.4024
2404	.40514
2405	.40789
2406	.41064
2407	.41339
2408	.41614
2409	.41889
2410	.42164
2411	.42439
2412	.42714
2413	.42989
2414	.43264
2415	.43539
2416	.43858
2417	.44178
2418	.44497
2419	.44817
2420	.45136
2421	.45456
2422	.45775
2423	.46095
2424	.46414
2425	.46734
2426	.47053
2427	.47373
2428	.47689
2429	.48005
2430	.48322
2431	.48638
2432	.48954
2433	.49271
2434	.49587
2435	.49903
2436	.5022
2437	.50536
2438	.50852
2439	.51169
2440	.51582
2441	.51996
2442	.52409
2443	.52823
2444	.53236
2445	.5365
2446	.54063
2447	.54477
2448	.5489
2449	.55303
2450	.55717
2451	.5613
2452	.5664
2453	.57149
2454	.57658
2455	.58167
2456	.58676
2457	.59185
2458	.59695
2459	.60204
2460	.60713
2461	.61222
2462	.61731
2463	.62241
2464	.62712
2465	.63183
2466	.63654
2467	.64125
2468	.64596
2469	.65068
2470	.65539
2471	.6601
2472	.66481
2473	.66952
2474	.67423
2475	.67895
2476	.68394
2477	.68894
